Seller Address,Buyer Address,Volume of Trades (USD)
0x1b680723f85b170d00bfe188491b2e83a11f0143,0x22d579291abfeacf1a6bb5abf84888d166226d94,2668.802857
0x9e353fbdc3ec7290290bda31a8001cb609858adf,0xbb54d781188723ef821ff9cbc9bf4d66f41336f5,2665.606234
0x06fe6d22ee588ba88c2349fa7d9ad3149c0c57a3,0x4ed246148f01ca1e95729667037381404af581d1,2654.814621
0x4ed246148f01ca1e95729667037381404af581d1,0x06fe6d22ee588ba88c2349fa7d9ad3149c0c57a3,2653.159187
0xff9a49be4d2a4930ae1cd9681a45855af5cfabfc,0x7da6b616aaca07952c0cdc2282052b4a16939e4b,2650.993703
0x51ae51ea0cea748c6dce1bebc50de352345fc822,0x6ad244466777fb941917deab621e922b1feadd85,2648.273971
0xa3a7032e9c986fddf4cf83a9b27829aafed487d5,0x65e78d3587edecb999a15fbbf04f3e5b0fbdc9f2,2638.767362
0x84a7b031d90b7d50f1c49bb0b6379b4306cd8a51,0x0820f4612c4f657354ee9b30008ed307a2bceea7,2632.557689
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0xa442826367ceb0c91b042da929882da456490e9a,2610.472766
0xd7a4469feb305706a4629558195b4b6c1fe457b5,0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,2608.422282
0x710f89a2bfc1c10102c9bdc66e2c6babc72e3829,0x230fe1a020a94002cedd32d167fbd7b5a837997c,2605.409279
0x7d21d6f8e03746bef7fb64710c1569505f76dc18,0xbb6f207fbd5186b4b60a3aeaca6d37c5c634f082,2578.987481
0x6ad244466777fb941917deab621e922b1feadd85,0x1f8cef0cdde793f1cccc54214b00295d37781654,2578.063961
0x15c1146fe36522187f548aca09b04d2575039f8a,0xd4518b0f8fd407d881913c1dd37541c7b8c65837,2563.075308
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2560.290997
0xd0cad2d07ce16613eabbd0869344c835648dd2c2,0x230fe1a020a94002cedd32d167fbd7b5a837997c,2553.833476
0x75fd2794f5aa2ca66e64edc9f809bb3c59b345f2,0xa5ef8fb6d959c978c6e22e0f9b33ca1e4fd51504,2543.365083
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0xd3a79db6733c8d679f87b232c6cb1e7575f6940a,2519.535117
0x0000000000000000000000000000000000000000,0xd7e630afcf128feb8b9071a8412914478c00c22a,2517.526329
0x4f96144387c19894e281b70f5346e16b4b2ecddc,0x51799a0292433a4e9dc5aa2d600373b4ad39f13c,2497.505268
0x51799a0292433a4e9dc5aa2d600373b4ad39f13c,0x4f96144387c19894e281b70f5346e16b4b2ecddc,2497.505268
0xa8a51ad712215449d125cba1dc215910df1887fc,0x5f0789680d4019cb1612eca2dded86afcd2a696f,2496.711205
0xa8a51ad712215449d125cba1dc215910df1887fc,0xfdc3e8edd74a90fe971ef7d56a0c66c870b10f5d,2496.711205
0x339e2f6baa1e2d607095adfc032f1d9161ca34d9,0x76394799753ea94e2613608a73fece49025d02d8,2496.620555
0x5a665a47c484ebab714f53963709850153bccf5c,0xa9552226ba53c5dfce2ff3cfae86d83dce529444,2490.533919
0x05e059a4020e9743c3262ddb01908159500f3b81,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,2483.132631
0x0c5e0da6acc9152e98cfaabc6e059b3d922d765c,0x3837bed4055a7e0d9b1f180f038786e2e6055d8b,2462.377124
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x6ce55caca95a00e938ea07a3ca38f2c941fe917e,2452.817384
0xe95cf27d38e11a906fbdd5d3e6005835c0ec21cc,0x6ad244466777fb941917deab621e922b1feadd85,2441.973341
0x7d21d6f8e03746bef7fb64710c1569505f76dc18,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,2435.805888
0x4f4fca10d1863ff5fea61b8dd3e7a7f8a6bc77ee,0x41ebaeb7025784a336020ce969710e252c1fc3ee,2431.750323
0x527d968af4283f20924c2e5b8dff867aab566478,0x0820f4612c4f657354ee9b30008ed307a2bceea7,2423.826311
0xd9e59b892a7c89cd2b0f7a3332ec19a6d9120377,0x0820f4612c4f657354ee9b30008ed307a2bceea7,2422.530856
0xc5b0d67b004563d633ba58a198441e992a12b04d,0x7f8fcb839607494ff37debaab96c7131f28e00bb,2420.83028
0x11333555f7806f8ea21c55ec933e3151fe3e0126,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,2419.337586
0x0b81c1e1c53ee1eae26d6e504d28872d5d2728ef,0xb74d5f0a81ce99ac1857133e489bc2b4954935ff,2416.27906
0xb22013f2bff1b88cbd6eac302dd20ec01a8ce436,0x523503b2981262678f93e7231efe4cbcce4178e1,2414.931556
0xd7e630afcf128feb8b9071a8412914478c00c22a,0x1c16d9da6cbd7ff136a148c2f0b85cfcc8231641,2392.829451
0x71e7b94490837ccaf45f9f6c7c20a3e17bbeb7d3,0x0820f4612c4f657354ee9b30008ed307a2bceea7,2389.345502
0x983cb3da627aac4d8c0979e76d9619af2f350490,0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,2387.62753
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0x25cb07880b6310f5a2313bf1dfd0420fad9a0790,2378.558051
0x9b0324491d4d3127c6bc25650237963700a71d1f,0x135ba5cf37a96220237cb81420cc67513f789d94,2373.534393
0x135ba5cf37a96220237cb81420cc67513f789d94,0x9b0324491d4d3127c6bc25650237963700a71d1f,2372.428322
0x0000000698d98a23ecf4bbbfa5af3576f6685e59,0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,2368.270168
0x23398eb12bf97af678e782f388379fdc7f35353e,0x94fd69dc0f835db6eee963c01193a2b4549f1fed,2364.964276
0x72475aff709ed17124062d140aef947125555860,0x7eb36c2583e2644610b9b74867107b9811aca4e8,2360.737469
0x40fc1a288c06ad5381afe5ae31f62fa9da603ee1,0xe499f9c583e659a6f0b3cc1286e7aa4ddd82abc9,2352.151558
0xe499f9c583e659a6f0b3cc1286e7aa4ddd82abc9,0x40fc1a288c06ad5381afe5ae31f62fa9da603ee1,2352.151558
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x69443b30330db2a07415f524e6a7504c3d8de8dc,2351.539336
0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xf110cd1aaa5a1a43e2b9616830c362544450247b,2332.254502
0x6ad244466777fb941917deab621e922b1feadd85,0x64163b7f5558c54c2494fe18e09ba8ee2ec7bc8a,2329.528428
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x0f9ac6fdbc287c7b8d29a139845963e4f513fe15,2324.988912
0x0ce77e9d52fc667ae649dd1dfdbd0bac5532a6d6,0x41ebaeb7025784a336020ce969710e252c1fc3ee,2307.588511
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0x1c29dcaa0cad96ca3f60d414c7e2e47c99cd7bdd,2284.805344
0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x6ad244466777fb941917deab621e922b1feadd85,2283.872973
0x7d21d6f8e03746bef7fb64710c1569505f76dc18,0x8038dd82763f4cc0bd9696b10d8f6b7eec6e764c,2279.29026
0xe7327477a0c9d8e5d39f6b0b87eab7ecd5409fc7,0x1684f6939adce8269c2c8e2a3f8dbf632d82ec75,2276.523491
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0xfc7b2cbf780ca8bff61002a0018c3aa919426c0f,2270.496984
0xd5ec13a3145d15067d76c269d179212807176239,0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,2267.138791
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0xecad117bcbc78eb8679724317cfad498a0ad716b,2261.527941
0x62b4eab05fc1e35bdd2e1775d0f0b34b5222c2a0,0x967b073201215cabbbc0f1c1f2b258683b495cb4,2254.786571
0x7f8fcb839607494ff37debaab96c7131f28e00bb,0xc5b0d67b004563d633ba58a198441e992a12b04d,2251.057264
0x6ad244466777fb941917deab621e922b1feadd85,0x8aa75bbd77c6cb783c12be5859144b676e0a817b,2248.972561
0x34f1a23caf2ba6d14c07f6774ee0808cbc520459,0x6ad244466777fb941917deab621e922b1feadd85,2245.464159
0xa809357b61fce10a9d88cd3429eab04532445ced,0x6ad244466777fb941917deab621e922b1feadd85,2244.927161
0xd5253d995ed50267500fbc9f90f3752f00aaa9bc,0xc5b0d67b004563d633ba58a198441e992a12b04d,2240.905618
0x8264ff2de194acbd7a34f2fc557195b5aa43f826,0xee0db089d98dafa516538b336184cf6b135a8be0,2232.766379
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x0a19ea2e5e48dfbe5d794f0afd22e65bf01e89d6,2232.067777
0x0cc2208526b13b6f8a45ce0cab3d7c1ab288acd0,0x6ad244466777fb941917deab621e922b1feadd85,2228.479391
0xf73769f87c68eb0187d81438df3e11f985fe3cc0,0x9dc369b9a1712f4172cdd91795ae3cd6b46ddff4,2228.39478
0x9dc369b9a1712f4172cdd91795ae3cd6b46ddff4,0xf73769f87c68eb0187d81438df3e11f985fe3cc0,2225.727496
0x2b7ad4d651e330a4c6e32416c35d40aa3779f495,0x18169bbfb40bfc3896b28697b174bcb2a5b7581c,2219.540551
0x4dd102b9b089cac422707d85a630564a294ec50a,0x857f876490b63bdc7605165e0df568ae54f72d8e,2209.887864
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x99484019bdcd444af57a365bea0188f937fe751d,2193.532745
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0x9f14f09264723e81d7231551af40f745976d740b,2192.006478
0x28f597801cbe0c7ad1890807ef5c539fc002476a,0x7d21d6f8e03746bef7fb64710c1569505f76dc18,2154.645131
0xa683c1b815997a7fa38f6178c84675fc4c79ac2b,0x8fd66cfe3e1e830ae60f7cdc160d5dcd2c854b94,2151.019308
0xa2ab8f1ae6611b622b1272ce842bf8ad3e7b6311,0xe72eb31b59f85b19499a0f3b3260011894fa0d65,2147.197592
0x5c50f375471231c6871db353413f12570717538b,0x1f02927c61f97246b19b27bfb18977fbbccc86d4,2145.909796
0xefe197fff9179eb9853cc421d50616f18de00f4d,0xd51863c2fd2e8b35ea106fddb3cb1de018332971,2144.910976
0x04e3ad0cbcc855e134b7a3168054c5be282d33d6,0x89ed2d70539c8aafd46ce3b2de9e0cd2ffa91baa,2139.733882
0x8264ff2de194acbd7a34f2fc557195b5aa43f826,0x7e920c4fdf79bc8cb9c7be1fb9cc09085893d423,2134.526908
0x89ed2d70539c8aafd46ce3b2de9e0cd2ffa91baa,0x04e3ad0cbcc855e134b7a3168054c5be282d33d6,2128.618381
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x95b1bbb14de26cf08a832108b4b13c1443bbe09f,2124.842239
0xa90543a39d219e66fdba9a3a0f6d68e3a5cb07be,0x481268fa8ca61a7fc49d107e074bbb327f192e68,2088.525615
0x0113637dd65dd04accc4c54f4408c362dffeceaf,0xeaf7814cdf7236bc5992d19cc455f9c92b00aa9e,2077.640017
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x8e41decd7e31a0118e8c5b52a82fea390c0e2707,2073.826189
0xb7c2f3690f23d2db2b97d0b50f9b8b208e5db9dd,0x31114803db531106bad843aecb868abc74ead247,2069.728284
0x39ed125b7b63279b304d75b070b84d43c17fbc17,0x36209cad56c31332d575bed3e989c988c2ad8eee,2066.533832
0x76394799753ea94e2613608a73fece49025d02d8,0x339e2f6baa1e2d607095adfc032f1d9161ca34d9,2058.47013
0xfc7b45475212ce3c7996478c809b3a1982ddc00f,0x1964f9cffa39ce77611b44dddd21a22290a5283c,2055.408869
0x4e8d918118e00f049712bb8da2b42088909eeee7,0x1964f9cffa39ce77611b44dddd21a22290a5283c,2038.409247
0xf92d07bf805da869a67b326886cb387182a89e06,0x65e78d3587edecb999a15fbbf04f3e5b0fbdc9f2,2032.564049
0x230fe1a020a94002cedd32d167fbd7b5a837997c,0xe0148b366d712d6379460e0f99c04ecae434213d,2030.410354
0xed893b9504da23ca163de3944e184a6983d8a11d,0x22d579291abfeacf1a6bb5abf84888d166226d94,2028.551542
0x1ec19d4a0521e1f915327715e0c0c2cd73b4dc74,0x82df255134a85cb688bca4b0029c8429187be01a,2025.864816
0x24fc3694928acfcf4c08d7771d1b2e64b44b53a7,0xd2e6c79309e625162ef557075f63092fbedaba78,2019.638489
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0xc55ba66cab0298b3a67e1d0bf6a1613907941b09,1998.35736
0xb20f1af0afe6e156898e546fc47fc80b3d4b46da,0x13fefdd563a930f07b1ac8a2227acc27c3c12946,1992.047634
0xd51863c2fd2e8b35ea106fddb3cb1de018332971,0xefe197fff9179eb9853cc421d50616f18de00f4d,1991.703049
0x580debef682acf260b85b4d0e4ae6e50a8553d12,0xdfd84d012f3c4605855f1a636ac24c9b8602e461,1985.843155
0x0f1c7bd54dee7fd119312cf4354e8c30ca488f6a,0x6ad244466777fb941917deab621e922b1feadd85,1983.522416
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0x1ca8cea7070bbde6517143d239eba5b88bb73698,1981.308295
0xa0fbe8719503c67aaa3510a2f3cd08e6fc662aef,0xa9552226ba53c5dfce2ff3cfae86d83dce529444,1980.706976
0x230fe1a020a94002cedd32d167fbd7b5a837997c,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,1977.889117
0x99ada4e03ca61ddc31dbe8dd0f36f1ada70ebf62,0x6ad244466777fb941917deab621e922b1feadd85,1974.740554
0x91dbd37c577476ac80f7129753b4143c85990e7b,0xfd3719d236e86a82aaaba8f1d920c689fdf6d277,1971.613037
0xcab532dd7a22784afbfed080705f377e20b647e8,0x76686847a10a6d88f3bc890b4f7ab3dfad2e57d5,1963.185065
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0xc35a5fec6be6957899e15559be252db882220b37,1957.750342
0x8d68ee32309452088cec84b97fbc89cc7d440084,0xc5b0d67b004563d633ba58a198441e992a12b04d,1951.461238
0x13fefdd563a930f07b1ac8a2227acc27c3c12946,0xbd262bf4d16596fc8b37c5c847ecc06ae8ff8de1,1939.404277
0xa0edabe1702296f24470206dbed6ffaf42b86b31,0x230fe1a020a94002cedd32d167fbd7b5a837997c,1931.794192
0x1964f9cffa39ce77611b44dddd21a22290a5283c,0xb69f9b5706004543b9e1cfed0bdcb8e88565b92d,1922.152247
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x9dbd781eeba135ad2a779926880adc89196a3265,1919.755485
0xca345a3b6501a82c19dd8a459db0fcd39d123b05,0x6ea2062752fca80044899a494edf6d24d1565856,1917.731668
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0x36ab75710650754c32e4850d2ad050849ebb5899,1916.261076
0xe12a5679add9ed0cdd7ae081f29b35ea5b8fb80d,0x41ebaeb7025784a336020ce969710e252c1fc3ee,1907.224043
0x3ed977b872a4d0ef0b4e4c00787904786e2e5f95,0x230fe1a020a94002cedd32d167fbd7b5a837997c,1902.639888
0x33a578946096c3794759fee3f42e364424a004d0,0x8264ff2de194acbd7a34f2fc557195b5aa43f826,1890.605588
0xfbe0c704adeb25ccf2d813caa3f400e1d2a2c6dc,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,1889.79629
0x0000000000000000000000000000000000000000,0x75fd2794f5aa2ca66e64edc9f809bb3c59b345f2,1882.810705
0xf13b91b170de478618cce27f5e0d4de817575434,0x8c7e6918bcee0982692dd52cd5bf88df0cc011e9,1882.534102
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0xe887f13bfc9a33ca3de5a5ceb2ff3126f45b8100,1877.723123
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xe634dbb18b679183027cb8da23152d85e5717c41,1874.52231
0xa8a51ad712215449d125cba1dc215910df1887fc,0x683e21696046265dc318ae6c8f938cbb65fda012,1872.533404
0xa8a51ad712215449d125cba1dc215910df1887fc,0x93ec07ba1648b54787748d6e960a66ee442b8424,1872.533404
0x5ede3736487ab34d28781c079d34c1309df951c1,0x3e34d5e1ba8a11515d0e84ba2d80e35a4ba283ab,1871.221525
0x9e353fbdc3ec7290290bda31a8001cb609858adf,0x0a690b298f84d12414f5c8db7de1ece5a4605877,1865.924364
0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x500898b272d3454d7ce39c1e99b469deffd92b74,1865.924364
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0x738d82745dd0d53d8c75414bc18da405d859a66e,1855.155945
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x4e262b23f2199eee0c000fcb99daed4f29f2323c,1854.744305
0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1852.798963
0xfd3719d236e86a82aaaba8f1d920c689fdf6d277,0x91dbd37c577476ac80f7129753b4143c85990e7b,1848.387222
0xd5a9c4a92dde274e126f82b215fccb511147cd8e,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1848.023708
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0xf530aee78cb9d5b9585ab3da307bcf70c8a93196,1842.126606
0x9fffb80e44ecb0f89e48e180cb7b4bb1e17560e0,0xff9a49be4d2a4930ae1cd9681a45855af5cfabfc,1836.517995
0x218b8e835bf1fe96b1d9d71012cac5c9688ed994,0x6ad244466777fb941917deab621e922b1feadd85,1835.830884
0x5ede3736487ab34d28781c079d34c1309df951c1,0x5ede3736487ab34d28781c079d34c1309df951c1,1832.584987
0x37ec905b4b508292c63a294c648a346413167eaf,0xb61f7b09341ffb45be695048f08953bc8b44b769,1830.213466
0x8c7e6918bcee0982692dd52cd5bf88df0cc011e9,0xf13b91b170de478618cce27f5e0d4de817575434,1819.873063
0x03ee34d2a0999670349994f1781e0f147aee47e6,0xb6520e0f9fcce7bd61e68ff053ef363dc5c14cf4,1819.491369
0xeddb2b1dc4d9e2acd34f04f263eb6ac54a393909,0x7d21d6f8e03746bef7fb64710c1569505f76dc18,1814.438005
0xebc9cbbf5bcd440dad5a98417a7a8df9f3c0bea2,0xa8a51ad712215449d125cba1dc215910df1887fc,1807.154701
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0xf8bf16ac25a3797991c8181d6e250517cdc59096,1799.788574
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x639c1f7b5449536f57b2f8c923f3f9f88fd40331,1796.09214
0x336cb67ad55d60d1c9133cb160e36a7b2945f238,0x6ad244466777fb941917deab621e922b1feadd85,1793.629002
0x9dbd781eeba135ad2a779926880adc89196a3265,0x0820f4612c4f657354ee9b30008ed307a2bceea7,1788.122603
0x36bdbaac5f26f9df7a5a7935d4ae99fc157b6485,0xba3e6e7918f2b767930294545988b8143257518b,1778.145317
0x757cd5b1b09f53a41048da616fe958516c6c1381,0x757cd5b1b09f53a41048da616fe958516c6c1381,1777.020138
0xa683c1b815997a7fa38f6178c84675fc4c79ac2b,0x97f50652a201eb3f8fb9ddb33766c7157224c45b,1774.394167
0xba3e6e7918f2b767930294545988b8143257518b,0x36bdbaac5f26f9df7a5a7935d4ae99fc157b6485,1774.226067
0x06ef623e6c10e397a0f2dffa8c982125328e398c,0xa8a51ad712215449d125cba1dc215910df1887fc,1769.424329
0x22d579291abfeacf1a6bb5abf84888d166226d94,0xed893b9504da23ca163de3944e184a6983d8a11d,1764.943014
0x686cb9d88719e85aca606797743a6cc0f7343d31,0xa8a51ad712215449d125cba1dc215910df1887fc,1761.637231
0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,0x6ad244466777fb941917deab621e922b1feadd85,1757.678627
0xd1e085aa81a811281862ec8e4d9233fa23e7e2ab,0xa8a51ad712215449d125cba1dc215910df1887fc,1756.413856
0x6ad244466777fb941917deab621e922b1feadd85,0x98e07d48d80b82b1e1d58d8eca2b7a069f647eec,1748.745994
0x648a6e076f8231649f23f07e41bff5464afdd31d,0x82df255134a85cb688bca4b0029c8429187be01a,1736.176062
0x79de94f7db2800b4d8a56fd8a5becef416bbd02b,0xa8a51ad712215449d125cba1dc215910df1887fc,1734.729734
0x4d4d5236d1160698e21b44fcf6b35797081c8fdf,0x6ad244466777fb941917deab621e922b1feadd85,1731.683023
0x74959f59be1980b184029cfe16b37d52b8eaf8f2,0xa8a51ad712215449d125cba1dc215910df1887fc,1729.525545
0x3e4fe36e88cd3a92b52d2827fd04c800c02efa7a,0xc5b0d67b004563d633ba58a198441e992a12b04d,1720.066888
0x7a32eb68d93497ece5a8cd2d22b76d7061947dbf,0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,1720.066888
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0x876aba8dc1c60cc57f840e3b283b62948a02d532,1707.911868
0xbb44e274f75cf283cbb48f9cfb9151411600a4bc,0xa8a51ad712215449d125cba1dc215910df1887fc,1706.45124
0xa12354c70e1fc565fbff543f98dc0ba30b964014,0x6ad244466777fb941917deab621e922b1feadd85,1703.704692
0x8981a87033bc2344f2704ce3f8f0c5d1bf009dfb,0xd62f06ab3a42cbb1bd8a72c07fce49a3f487e5ca,1702.379912
0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,0x6ad244466777fb941917deab621e922b1feadd85,1691.42738
0x3f9b27a288f2983fab48a4c0fb9c3a7978a66c2c,0xa8a51ad712215449d125cba1dc215910df1887fc,1691.361491
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0x0b193ed5af07ea90c4e4ad3f1d90d67e1758bd29,1691.162188
0x238b8239c2e530397fff067ccd26324abd240e33,0xa99a76dddbb9678bc33f39919bc76d279c680c89,1690.384026
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xe68a78881fa1dc0cb9c2124e16fba82158a4f606,1685.299169
0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,0x2fe31d4c595531dca07f443ae312f7f97bf28cec,1684.411739
0xe8616eab82aa739e532ab72f75bebb8e3238c583,0xb22f534191c5df8170848ea657a8546540b29760,1681.110227
0xf8439c04d8b6d3ebdfab9395a8ff1efd59b6831b,0xa8a51ad712215449d125cba1dc215910df1887fc,1680.198144
0xccdc08484bb52cfbc73c8288858e406776424b2e,0xa8a51ad712215449d125cba1dc215910df1887fc,1678.350584
0x827bf5006a21275919879182c8fb5f7287c1dbb4,0xa8a51ad712215449d125cba1dc215910df1887fc,1677.966631
0x7c92c73083a6f4e308935e0cdcaaac65d26bc3c6,0xa8a51ad712215449d125cba1dc215910df1887fc,1677.917335
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xf9f243a2d748d839167e7e09e63b284eff33c82d,1676.848089
0x0000000000000000000000000000000000000000,0xc5b0d67b004563d633ba58a198441e992a12b04d,1667.694856
0xe6b927e6627e5f63be1f65fc5a31148bf133dad5,0xa8a51ad712215449d125cba1dc215910df1887fc,1667.071596
0x6f0abf5491915d5fa104a54ed0a9faffda867d4e,0xc5b0d67b004563d633ba58a198441e992a12b04d,1666.527266
0xa3b255d18d7964e4a53a5fb67f865b06e16c3877,0x66f6794168b6e0c8a55a675ea262625304e755f7,1659.158983
0xc4a77c2cb0717112ba865bb7dcd06ebd01e26150,0x03ee34d2a0999670349994f1781e0f147aee47e6,1655.434196
0xcbb452366d5fdb113dc59871c4fb8f182a3d32e7,0xa75f1f8c41e1850c1ccbbe716f15db1851102376,1648.009168
0x1ffcda7d596dbb1a14af14b63bd8f04a44f65280,0x43cb2e49cb9b4cd55e79ea8764395aae94a3abe9,1645.841027
0x43cb2e49cb9b4cd55e79ea8764395aae94a3abe9,0x1ffcda7d596dbb1a14af14b63bd8f04a44f65280,1645.841027
0x0d8bc3856db5e2bbf68792e575719cee96d208dd,0xa8a51ad712215449d125cba1dc215910df1887fc,1640.8185
0x108056e02eb4dea1a2b3d1fa341e37a65231cb4e,0xa8a51ad712215449d125cba1dc215910df1887fc,1640.8185
0x6fa9edbdb8d403987ebfa3cbbb9d24a02d75feb7,0xdd364d0204c6f6d873c7b895c2d2df733cae1f8f,1634.909432
0x98b2e10d8c99c6d99dbfb97832ea76251129a26c,0xa8a51ad712215449d125cba1dc215910df1887fc,1628.477538
0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,0x7f8fcb839607494ff37debaab96c7131f28e00bb,1625.880259
0x66f6794168b6e0c8a55a675ea262625304e755f7,0xa3b255d18d7964e4a53a5fb67f865b06e16c3877,1622.178668
0x16a424fe511516aededbc34a00ceb6fcb02b6c74,0x1efdcdcb68ee0af88591bd8d944c9caf1936ca28,1619.704817
0xbe984f5d3d6040d57ffc8d7700243e29da6750b7,0x1efdcdcb68ee0af88591bd8d944c9caf1936ca28,1619.704817
0x31114803db531106bad843aecb868abc74ead247,0xb7c2f3690f23d2db2b97d0b50f9b8b208e5db9dd,1617.209147
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xa41b73050c9caee703d55701dd3c637c54016943,1616.482875
0x6ad244466777fb941917deab621e922b1feadd85,0x33a107df65b0e7652e019f0e3a5cae235e56e972,1616.248367
0xdd364d0204c6f6d873c7b895c2d2df733cae1f8f,0x6fa9edbdb8d403987ebfa3cbbb9d24a02d75feb7,1616.095745
0x433f9675bd195795bb3e336c336f62314bc7a0f1,0xa8a51ad712215449d125cba1dc215910df1887fc,1614.565404
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x0592d087eb15b1122188967928c397369ecacbce,1612.891724
0x2a93e999816c9826ade0b51aaa2d83240d8f4596,0x5ede3736487ab34d28781c079d34c1309df951c1,1606.487777
0xf75db23bc83c17755e2940203231816482b5a828,0xc84d712854d94f9fe0c101e3e21086de88a39c03,1603.514175
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,1597.279394
0x63f6c58be0c97b5cb19c4c92bc73a66eceb738b3,0xc7945f86e8a74ec25521dc7e1f390867f1c707a2,1594.355957
0x36ab75710650754c32e4850d2ad050849ebb5899,0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,1592.80323
0x12a14175fab56acbdcfb1d64d5f7903bdc27e536,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,1592.006013
0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,0x7d21d6f8e03746bef7fb64710c1569505f76dc18,1587.633254
0x50453363ed21240ead1a7dc1cc2ca1e09399f21d,0xa8a51ad712215449d125cba1dc215910df1887fc,1586.100483
0x41ebaeb7025784a336020ce969710e252c1fc3ee,0xc83357117595e1b28c02827d01c8c565b74130ff,1584.856939
0xfbe0c704adeb25ccf2d813caa3f400e1d2a2c6dc,0x9ebfb53fa8526906738856848a27cb11b0285c3f,1583.852694
0x99f1396495cceaffe82c9e22b8a6ceb9c6b9336d,0xa8a51ad712215449d125cba1dc215910df1887fc,1583.192954
0x4b57ea970090466230a07144e6f2691bacdcfb90,0x0820f4612c4f657354ee9b30008ed307a2bceea7,1582.268191
0x6ad244466777fb941917deab621e922b1feadd85,0xb2bb37b71349ad712b5a9341780dfdf18315728a,1572.311123
0x230fe1a020a94002cedd32d167fbd7b5a837997c,0x8b1164e7b2b8c0cab125d22d21baeb5ba470ca0c,1571.294087
0xc84d712854d94f9fe0c101e3e21086de88a39c03,0xf75db23bc83c17755e2940203231816482b5a828,1570.10763
0xc31e38240127ff8722541ac4cedd1bb3036111db,0x440aae245b13201913da5da5dcd9b9d7cb3aab81,1568.169578
0x978c54e840d37e0fbdbcf2e2cb241d68a92a950c,0x6ad244466777fb941917deab621e922b1feadd85,1564.31584
0x36209cad56c31332d575bed3e989c988c2ad8eee,0x31837aaf36961274a04b915697fdfca1af31a0c7,1558.511071
0x058d0903b49854f3f33593a198b4cfec29ce8a5f,0xf336b30f29ada4a0b123e02fc79dc14b47726efe,1556.36594
